#                                                                             --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                   accession  query name              accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#           ------------------- ----------    -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Cfe_Unigene15996-RR2            -          CPR_RR-2.clean_seed.aln -            2.9e-42  141.6   1.4   3.1e-42  141.5   1.4   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene12042-RR2            -          CPR_RR-2.clean_seed.aln -            3.2e-42  141.5  15.5   3.7e-42  141.3  15.5   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_94      -          CPR_RR-2.clean_seed.aln -            4.1e-42  141.2   2.1   4.8e-42  140.9   2.1   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_118     -          CPR_RR-2.clean_seed.aln -            4.4e-42  141.1   2.7     5e-42  140.9   2.7   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_46      -          CPR_RR-2.clean_seed.aln -            5.2e-42  140.8   2.0   6.2e-42  140.6   2.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_42      -          CPR_RR-2.clean_seed.aln -            5.6e-42  140.7   2.8   6.6e-42  140.5   2.8   1.1   1   0   0   1   1   1   1 -
Dme_Cpr64Aa                     -          CPR_RR-2.clean_seed.aln -            5.7e-42  140.7   0.3   6.5e-42  140.5   0.3   1.0   1   0   0   1   1   1   1 -
Dme_Cpr66Cb                     -          CPR_RR-2.clean_seed.aln -            5.9e-42  140.7  12.1   8.4e-42  140.2  12.1   1.3   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_39      -          CPR_RR-2.clean_seed.aln -            8.1e-42  140.2   2.4   9.5e-42  140.0   2.4   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_74      -          CPR_RR-2.clean_seed.aln -            8.7e-42  140.1   0.2   9.7e-42  140.0   0.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR131                      -          CPR_RR-2.clean_seed.aln -            9.7e-42  140.0   5.5     1e-41  139.8   5.5   1.0   1   0   0   1   1   1   1 -
Aga_CPR117                      -          CPR_RR-2.clean_seed.aln -            9.8e-42  139.9   7.0   1.1e-41  139.7   7.0   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_11      -          CPR_RR-2.clean_seed.aln -              1e-41  139.9  11.0   1.1e-41  139.7  11.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR73                       -          CPR_RR-2.clean_seed.aln -              1e-41  139.9   0.5   1.2e-41  139.6   0.5   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr57                       -          CPR_RR-2.clean_seed.aln -            1.2e-41  139.7   8.5   1.2e-41  139.6   8.5   1.0   1   0   0   1   1   1   1 -
Aga_CPR120                      -          CPR_RR-2.clean_seed.aln -            1.3e-41  139.5   7.3   1.6e-41  139.3   7.3   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr49                       -          CPR_RR-2.clean_seed.aln -            1.4e-41  139.4  10.8   1.6e-41  139.2  10.8   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_59      -          CPR_RR-2.clean_seed.aln -            1.4e-41  139.4   3.9   1.6e-41  139.2   3.9   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_98      -          CPR_RR-2.clean_seed.aln -            1.7e-41  139.2   8.3   2.2e-41  138.8   8.3   1.3   1   1   0   1   1   1   1 -
Aga_CPR123                      -          CPR_RR-2.clean_seed.aln -            1.8e-41  139.1   6.3     2e-41  138.9   6.3   1.0   1   0   0   1   1   1   1 -
Bmo_CPR135                      -          CPR_RR-2.clean_seed.aln -            1.9e-41  139.0   0.1   2.2e-41  138.8   0.1   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_66      -          CPR_RR-2.clean_seed.aln -            2.1e-41  138.9   1.7   2.2e-41  138.8   1.7   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_66      -          CPR_RR-2.clean_seed.aln -            2.6e-41  138.6  12.3   2.9e-41  138.4  12.3   1.0   1   0   0   1   1   1   1 -
Bmo_CPR129                      -          CPR_RR-2.clean_seed.aln -            2.8e-41  138.4   8.2   3.1e-41  138.3   8.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR118                      -          CPR_RR-2.clean_seed.aln -            3.1e-41  138.3   8.9   3.8e-41  138.0   8.9   1.1   1   0   0   1   1   1   1 -
Aga_CPR119                      -          CPR_RR-2.clean_seed.aln -            3.1e-41  138.3   8.9   3.8e-41  138.0   8.9   1.1   1   0   0   1   1   1   1 -
Bmo_CPR96                       -          CPR_RR-2.clean_seed.aln -            3.3e-41  138.2   6.8     4e-41  137.9   6.8   1.1   1   0   0   1   1   1   1 -
Aga_CPR82                       -          CPR_RR-2.clean_seed.aln -            3.3e-41  138.2  19.7   4.9e-41  137.7  19.7   1.3   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_115     -          CPR_RR-2.clean_seed.aln -            3.4e-41  138.2  12.9   4.4e-41  137.8  12.9   1.2   1   0   0   1   1   1   1 -
Aga_CPR115                      -          CPR_RR-2.clean_seed.aln -            3.7e-41  138.1   8.7   4.4e-41  137.8   8.7   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr39                       -          CPR_RR-2.clean_seed.aln -            3.7e-41  138.1  15.0     4e-41  138.0  15.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR89                       -          CPR_RR-2.clean_seed.aln -            3.7e-41  138.1  14.3   4.9e-41  137.7  14.3   1.2   1   0   0   1   1   1   1 -
Aga_CPR92                       -          CPR_RR-2.clean_seed.aln -            3.7e-41  138.1  15.6   4.8e-41  137.7  15.6   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_10      -          CPR_RR-2.clean_seed.aln -            4.3e-41  137.9  15.0     5e-41  137.6  15.0   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr37                       -          CPR_RR-2.clean_seed.aln -            4.3e-41  137.8  13.8   4.7e-41  137.7  13.8   1.0   1   0   0   1   1   1   1 -
Bmo_CPR88                       -          CPR_RR-2.clean_seed.aln -            4.4e-41  137.8  12.5   5.6e-41  137.5  12.5   1.1   1   0   0   1   1   1   1 -
Aga_CPR107                      -          CPR_RR-2.clean_seed.aln -            4.7e-41  137.7  14.5   5.4e-41  137.5  14.5   1.0   1   0   0   1   1   1   1 -
Aga_CPR121                      -          CPR_RR-2.clean_seed.aln -            4.8e-41  137.7   8.9   5.9e-41  137.4   8.9   1.1   1   0   0   1   1   1   1 -
Aga_CPR47                       -          CPR_RR-2.clean_seed.aln -            4.8e-41  137.7  11.8   5.1e-41  137.6  11.8   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_59      -          CPR_RR-2.clean_seed.aln -              5e-41  137.6  11.8   5.6e-41  137.5  11.8   1.0   1   0   0   1   1   1   1 -
Aga_CPR3                        -          CPR_RR-2.clean_seed.aln -            5.2e-41  137.6  21.1   1.7e-40  135.9  21.1   1.7   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_96      -          CPR_RR-2.clean_seed.aln -            6.2e-41  137.3  13.0   7.8e-41  137.0  13.0   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_65      -          CPR_RR-2.clean_seed.aln -            6.2e-41  137.3  15.2     8e-41  137.0  15.2   1.2   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_60      -          CPR_RR-2.clean_seed.aln -            6.3e-41  137.3  12.2   6.9e-41  137.2  12.2   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_75      -          CPR_RR-2.clean_seed.aln -            6.5e-41  137.3   6.0   8.2e-41  136.9   6.0   1.2   1   0   0   1   1   1   1 -
Aga_CPR2                        -          CPR_RR-2.clean_seed.aln -            6.5e-41  137.3  21.7   2.1e-40  135.6  21.7   1.7   1   1   0   1   1   1   1 -
Aga_CPR4                        -          CPR_RR-2.clean_seed.aln -            6.5e-41  137.3  21.7   2.1e-40  135.6  21.7   1.7   1   1   0   1   1   1   1 -
Bmo_CPR91                       -          CPR_RR-2.clean_seed.aln -            6.7e-41  137.2  12.6   7.3e-41  137.1  12.6   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene17528-RR2            -          CPR_RR-2.clean_seed.aln -            7.3e-41  137.1   7.0   7.8e-41  137.0   7.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR70                       -          CPR_RR-2.clean_seed.aln -            7.5e-41  137.1   2.1   9.9e-41  136.7   2.1   1.2   1   0   0   1   1   1   1 -
Nlu_Cpr46                       -          CPR_RR-2.clean_seed.aln -            7.6e-41  137.0   1.5     8e-41  137.0   1.5   1.0   1   0   0   1   1   1   1 -
Bmo_CPR133                      -          CPR_RR-2.clean_seed.aln -            8.7e-41  136.9  11.2     1e-40  136.6  11.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR5                        -          CPR_RR-2.clean_seed.aln -              9e-41  136.8  22.0   2.9e-40  135.2  22.0   1.7   1   1   0   1   1   1   1 -
Bmo_CPR83                       -          CPR_RR-2.clean_seed.aln -            9.6e-41  136.7  16.2   1.2e-40  136.5  16.2   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_14      -          CPR_RR-2.clean_seed.aln -            9.7e-41  136.7   1.2   1.1e-40  136.5   1.2   1.0   1   0   0   1   1   1   1 -
Bmo_CPR87                       -          CPR_RR-2.clean_seed.aln -            1.1e-40  136.5  14.4   1.5e-40  136.1  14.4   1.2   1   0   0   1   1   1   1 -
Aga_CPR158                      -          CPR_RR-2.clean_seed.aln -            1.1e-40  136.5   7.5   1.5e-40  136.1   7.5   1.0   1   0   0   1   1   1   1 -
Bmo_CPR86                       -          CPR_RR-2.clean_seed.aln -            1.2e-40  136.4  14.9   1.6e-40  136.0  14.9   1.2   1   0   0   1   1   1   1 -
Bmo_CPR109                      -          CPR_RR-2.clean_seed.aln -            1.2e-40  136.4  16.3   1.8e-40  135.8  16.3   1.3   1   0   0   1   1   1   1 -
Tca_CPR15                       -          CPR_RR-2.clean_seed.aln -            1.2e-40  136.4   3.2   1.4e-40  136.2   3.2   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr63                       -          CPR_RR-2.clean_seed.aln -            1.2e-40  136.4  14.7   1.5e-40  136.1  14.7   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene13485-RR2            -          CPR_RR-2.clean_seed.aln -            1.6e-40  136.0   0.5   1.8e-40  135.9   0.5   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene14282-RR2            -          CPR_RR-2.clean_seed.aln -            1.6e-40  136.0   0.0   1.7e-40  135.9   0.0   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene16986-RR2            -          CPR_RR-2.clean_seed.aln -            1.7e-40  136.0  13.9   2.1e-40  135.6  13.9   1.2   1   0   0   1   1   1   1 -
Bmo_CPR126                      -          CPR_RR-2.clean_seed.aln -            1.7e-40  135.9  10.0   1.9e-40  135.8  10.0   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_13      -          CPR_RR-2.clean_seed.aln -            1.8e-40  135.9   1.9   1.9e-40  135.8   1.9   1.0   1   0   0   1   1   1   1 -
Sex_CPG860                      -          CPR_RR-2.clean_seed.aln -              2e-40  135.7   2.5   2.3e-40  135.5   2.5   1.1   1   0   0   1   1   1   1 -
Bmo_CPR85                       -          CPR_RR-2.clean_seed.aln -            2.1e-40  135.6  11.2   2.4e-40  135.4  11.2   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_121     -          CPR_RR-2.clean_seed.aln -            2.3e-40  135.5   5.3   2.8e-40  135.2   5.3   1.2   1   0   0   1   1   1   1 -
Dme_Ccp84Ag                     -          CPR_RR-2.clean_seed.aln -            2.4e-40  135.4   1.5   2.9e-40  135.2   1.5   1.1   1   0   0   1   1   1   1 -
Aga_CPR50                       -          CPR_RR-2.clean_seed.aln -            2.7e-40  135.2  13.5   3.2e-40  135.0  13.5   1.0   1   0   0   1   1   1   1 -
Aga_CPR58                       -          CPR_RR-2.clean_seed.aln -            2.8e-40  135.2  11.6   3.2e-40  135.0  11.6   1.1   1   0   0   1   1   1   1 -
Aga_CPR136                      -          CPR_RR-2.clean_seed.aln -            2.8e-40  135.2  14.1   3.2e-40  135.0  14.1   1.0   1   0   0   1   1   1   1 -
Aga_CPR51                       -          CPR_RR-2.clean_seed.aln -            2.8e-40  135.2  14.2   3.3e-40  135.0  14.2   1.0   1   0   0   1   1   1   1 -
Aae_PC                          -          CPR_RR-2.clean_seed.aln -            2.8e-40  135.2   2.5     3e-40  135.1   2.5   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_105     -          CPR_RR-2.clean_seed.aln -              3e-40  135.1  14.5   3.6e-40  134.9  14.5   1.1   1   0   0   1   1   1   1 -
Aga_CPR122                      -          CPR_RR-2.clean_seed.aln -            3.3e-40  135.0   3.7   3.7e-40  134.8   3.7   1.0   1   0   0   1   1   1   1 -
Aga_CPR49                       -          CPR_RR-2.clean_seed.aln -            3.5e-40  134.9  14.5   4.1e-40  134.7  14.5   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_65      -          CPR_RR-2.clean_seed.aln -            3.5e-40  134.9  15.2   4.7e-40  134.5  15.2   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_86      -          CPR_RR-2.clean_seed.aln -            3.7e-40  134.8  15.5   4.7e-40  134.5  15.5   1.2   1   0   0   1   1   1   1 -
Aga_CPR53                       -          CPR_RR-2.clean_seed.aln -            3.8e-40  134.8  14.4   4.4e-40  134.6  14.4   1.0   1   0   0   1   1   1   1 -
Aga_CPR54                       -          CPR_RR-2.clean_seed.aln -            3.8e-40  134.8  14.5   4.4e-40  134.6  14.5   1.0   1   0   0   1   1   1   1 -
Bmo_CPR121                      -          CPR_RR-2.clean_seed.aln -            3.8e-40  134.8  13.3   4.2e-40  134.6  13.3   1.0   1   0   0   1   1   1   1 -
Foc_RR-2_13                     -          CPR_RR-2.clean_seed.aln -            4.1e-40  134.7   3.0   4.5e-40  134.5   3.0   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene4338-RR2             -          CPR_RR-2.clean_seed.aln -            4.7e-40  134.5   4.6     5e-40  134.4   4.6   1.0   1   0   0   1   1   1   1 -
Bmo_CPR128                      -          CPR_RR-2.clean_seed.aln -            5.1e-40  134.4   3.1   5.5e-40  134.3   3.1   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_104     -          CPR_RR-2.clean_seed.aln -            5.5e-40  134.3   2.3   7.3e-40  133.9   2.3   1.3   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_119     -          CPR_RR-2.clean_seed.aln -            6.2e-40  134.1   7.5   7.6e-40  133.8   7.5   1.2   1   0   0   1   1   1   1 -
Dme_Cpr5C                       -          CPR_RR-2.clean_seed.aln -              7e-40  133.9   4.0   7.6e-40  133.8   4.0   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_56      -          CPR_RR-2.clean_seed.aln -            9.8e-40  133.4   1.4   1.1e-39  133.2   1.4   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene15413-RR2            -          CPR_RR-2.clean_seed.aln -              1e-39  133.4   0.0   1.2e-39  133.2   0.0   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_105     -          CPR_RR-2.clean_seed.aln -            1.2e-39  133.2   0.9   1.4e-39  132.9   0.9   1.1   1   0   0   1   1   1   1 -
Cfe_CL3377.Contig1-RR2          -          CPR_RR-2.clean_seed.aln -            1.2e-39  133.2   7.9   1.3e-39  133.1   7.9   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_69      -          CPR_RR-2.clean_seed.aln -            1.5e-39  132.8   1.7   1.8e-39  132.6   1.7   1.1   1   0   0   1   1   1   1 -
Foc_RR-2_9                      -          CPR_RR-2.clean_seed.aln -            1.7e-39  132.7   8.7   1.9e-39  132.5   8.7   1.0   1   0   0   1   1   1   1 -
Cpi_CPR47                       -          CPR_RR-2.clean_seed.aln -            1.8e-39  132.6   6.3   2.2e-39  132.3   6.3   1.0   1   0   0   1   1   1   1 -
Foc_RR-2_15                     -          CPR_RR-2.clean_seed.aln -            2.1e-39  132.3   7.3   2.3e-39  132.3   7.3   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_102     -          CPR_RR-2.clean_seed.aln -            2.2e-39  132.3   0.1   2.7e-39  132.0   0.1   1.2   1   0   0   1   1   1   1 -
Cfe_CL5161.Contig1-RR2          -          CPR_RR-2.clean_seed.aln -              3e-39  131.9   1.6   3.1e-39  131.8   1.6   1.0   1   0   0   1   1   1   1 -
Aga_CPR72                       -          CPR_RR-2.clean_seed.aln -            3.2e-39  131.8  13.0   3.4e-39  131.7  13.0   1.0   1   0   0   1   1   1   1 -
Cfe_CL3005.Contig2-RR2          -          CPR_RR-2.clean_seed.aln -            3.2e-39  131.8   0.0   3.7e-39  131.6   0.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR110                      -          CPR_RR-2.clean_seed.aln -            3.7e-39  131.6  20.9   6.4e-39  130.8  20.9   1.4   1   1   0   1   1   1   1 -
Aga_CPR34                       -          CPR_RR-2.clean_seed.aln -            3.7e-39  131.6  13.4   3.9e-39  131.5  13.4   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_13      -          CPR_RR-2.clean_seed.aln -            4.1e-39  131.4   5.6   4.8e-39  131.2   5.6   1.0   1   0   0   1   1   1   1 -
Aga_CPR55                       -          CPR_RR-2.clean_seed.aln -            4.3e-39  131.4   1.2   4.9e-39  131.2   1.2   1.0   1   0   0   1   1   1   1 -
Bmo_CPR127                      -          CPR_RR-2.clean_seed.aln -            4.6e-39  131.3   7.5   6.1e-39  130.9   7.4   1.3   1   1   0   1   1   1   1 -
Nlu_Cpr58                       -          CPR_RR-2.clean_seed.aln -            4.8e-39  131.2   8.3   5.9e-39  130.9   8.3   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_103     -          CPR_RR-2.clean_seed.aln -            6.1e-39  130.9   8.5   6.8e-39  130.7   8.5   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_77      -          CPR_RR-2.clean_seed.aln -            6.6e-39  130.7  13.3   8.4e-39  130.4  13.3   1.1   1   0   0   1   1   1   1 -
Bmo_CPR115                      -          CPR_RR-2.clean_seed.aln -            6.9e-39  130.7  18.6   7.5e-39  130.6  18.6   1.0   1   0   0   1   1   1   1 -
Bmo_CPR117                      -          CPR_RR-2.clean_seed.aln -            6.9e-39  130.7  18.6   7.5e-39  130.6  18.6   1.0   1   0   0   1   1   1   1 -
Dme_Ccp84Ae                     -          CPR_RR-2.clean_seed.aln -            6.9e-39  130.7   0.2   8.6e-39  130.4   0.2   1.2   1   0   0   1   1   1   1 -
Aga_CPR83                       -          CPR_RR-2.clean_seed.aln -            7.8e-39  130.5   3.6   8.6e-39  130.4   3.6   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_110     -          CPR_RR-2.clean_seed.aln -            8.8e-39  130.3   5.1   9.6e-39  130.2   5.1   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_39      -          CPR_RR-2.clean_seed.aln -            8.9e-39  130.3  10.3   1.4e-38  129.7  10.3   1.4   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_62      -          CPR_RR-2.clean_seed.aln -              9e-39  130.3  20.5   2.5e-38  128.9  20.5   1.6   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_12      -          CPR_RR-2.clean_seed.aln -              1e-38  130.1   0.1   1.1e-38  130.0   0.1   1.1   1   0   0   1   1   1   1 -
