#                                                                      --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name               accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#       ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Dps_CPR_Uncharacterized_26  -          CPFL.aln             -             0.0018   16.1   0.2    0.0033   15.2   0.0   1.4   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_13  -          CPFL.aln             -             0.0018   16.0   7.1    0.0027   15.5   7.1   1.4   1   1   0   1   1   1   1 -
Dmo_CPF3                    -          CPFL.aln             -              0.002   15.9  48.2     0.015   13.1  28.5   2.7   1   1   1   2   2   2   1 -
Bmo_CPG3                    -          CPFL.aln             -             0.0021   15.8   0.1    0.0034   15.2   0.1   1.3   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_112 -          CPFL.aln             -             0.0028   15.4  54.0    0.0089   13.8  54.0   1.8   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_113 -          CPFL.aln             -             0.0028   15.4  54.0    0.0089   13.8  54.0   1.8   1   1   0   1   1   1   1 -
Nlu_CPF3a                   -          CPFL.aln             -             0.0029   15.4  40.9     0.012   13.3  16.4   2.6   1   1   2   3   3   2   1 -
Dmo_CPR_Uncharacterized_118 -          CPFL.aln             -              0.003   15.3   6.7    0.0052   14.5   6.7   1.3   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_59  -          CPFL.aln             -             0.0045   14.8  33.7     0.015   13.1  33.7   1.9   1   1   0   1   1   1   1 -
Aga_CPR1                    -          CPFL.aln             -             0.0047   14.7  48.5     0.015   13.0  48.5   2.0   1   1   0   1   1   1   1 -
Foc_CPF1                    -          CPFL.aln             -             0.0052   14.5  98.8      0.51    8.1  21.2   3.2   2   1   0   2   2   2   0 -
Dgr_CPF1                    -          CPFL.aln             -             0.0063   14.3  23.1    0.0095   13.7  23.1   1.3   1   0   0   1   1   1   1 -
Dme_Cpr62Bb                 -          CPFL.aln             -             0.0065   14.2  15.8     0.014   13.2  15.8   1.5   1   1   0   1   1   1   1 -
Dps_CPF2                    -          CPFL.aln             -             0.0067   14.2  73.8      0.88    7.3   5.2   4.7   1   1   2   3   3   3   0 -
Aga_CPR131                  -          CPFL.aln             -             0.0097   13.7  15.1      0.06   11.1  15.1   2.0   1   1   0   1   1   1   1 -
Bmo_CPR157                  -          CPFL.aln             -              0.014   13.2  27.1     0.017   12.9  27.1   1.1   1   0   0   1   1   1   0 -
Cfe_Unigene10128-CPLCA      -          CPFL.aln             -              0.014   13.2  13.6     0.019   12.7  13.6   1.2   1   0   0   1   1   1   0 -
Bmo_CPR158                  -          CPFL.aln             -              0.017   12.8  27.5     0.022   12.5  27.5   1.1   1   0   0   1   1   1   0 -
Dme_CG8541                  -          CPFL.aln             -              0.018   12.8  77.7      0.19    9.5  58.6   3.6   1   1   1   2   2   2   0 -
Dps_CPR_Uncharacterized_36  -          CPFL.aln             -              0.022   12.5  49.5     0.033   11.9  49.5   1.3   1   1   0   1   1   1   0 -
Bmo_CPR76                   -          CPFL.aln             -              0.049   11.4  27.8     0.062   11.1  27.8   1.2   1   0   0   1   1   1   0 -
Bmo_CPR95                   -          CPFL.aln             -              0.057   11.2  46.3     0.097   10.4  41.2   2.7   2   1   0   2   2   2   0 -
Dgr_CPR_Uncharacterized_10  -          CPFL.aln             -               0.06   11.1  46.1      0.11   10.3  46.1   1.6   1   1   0   1   1   1   0 -
Bmo_CPR134                  -          CPFL.aln             -              0.066   11.0   9.7      0.45    8.2   9.5   1.9   1   1   0   1   1   1   0 -
Nlu_CPF3b                   -          CPFL.aln             -               0.18    9.5  89.2      0.13   10.0  45.3   3.5   1   1   3   4   4   2   0 -
Aga_CPF4                    -          CPFL.aln             -               0.19    9.5  50.1      0.29    8.9  50.1   1.3   1   1   0   1   1   1   0 -
Dme_CG7548                  -          CPFL.aln             -               0.26    9.0  30.5       7.1    4.3  30.5   2.0   1   1   0   1   1   1   0 -
Dps_CPR_Uncharacterized_B   -          CPFL.aln             -               0.27    9.0  40.4      0.28    8.9  21.9   2.3   2   0   0   2   2   2   0 -
Dan_CPF3                    -          CPFL.aln             -               0.28    8.9  64.2     0.058   11.1  25.9   3.9   1   1   1   2   2   1   0 -
Dmo_CPR_Uncharacterized_60  -          CPFL.aln             -               0.28    8.9  35.2      0.93    7.2  35.2   1.9   1   1   0   1   1   1   0 -
Aga_CPLCX3                  -          CPFL.aln             -               0.28    8.9  55.4       1.1    7.0  55.4   1.8   1   1   0   1   1   1   0 -
Dme_CG8543                  -          CPFL.aln             -               0.52    8.0  65.1        86    0.8  65.1   2.3   1   1   0   1   1   1   0 -
Dps_CPF3                    -          CPFL.aln             -               0.54    8.0  66.8      0.62    7.8  32.3   4.2   1   1   1   2   2   1   0 -
Bmo_CPR71                   -          CPFL.aln             -               0.56    7.9  41.5        20    2.9  41.5   3.0   1   1   0   1   1   1   0 -
Aga_CPLCX2                  -          CPFL.aln             -               0.62    7.8  36.1       1.4    6.6  36.1   1.9   1   1   0   1   1   1   0 -
Bmo_CPR150                  -          CPFL.aln             -               0.75    7.5  17.0       2.2    6.0  17.0   1.9   1   1   0   1   1   1   0 -
Aga_CPLCA2                  -          CPFL.aln             -               0.84    7.4  62.9        11    3.7  62.9   2.0   1   1   0   1   1   1   0 -
Bmo_CPG46                   -          CPFL.aln             -                1.2    6.9  40.5       3.1    5.5  40.5   1.8   1   1   0   1   1   1   0 -
Dan_CPR_Uncharacterized_101 -          CPFL.aln             -                1.2    6.9  57.1       6.2    4.5  57.1   2.2   1   1   0   1   1   1   0 -
Dan_CPF2                    -          CPFL.aln             -                1.7    6.4  98.0        11    3.8  63.6   5.2   1   1   1   2   2   1   0 -
Aga_CPLCA1                  -          CPFL.aln             -                1.7    6.3  60.0       6.6    4.4  60.0   1.9   1   1   0   1   1   1   0 -
Cfe_Unigene12042-RR2        -          CPFL.aln             -                3.9    5.2  45.6   5.7e+02   -1.9  45.6   3.0   1   1   0   1   1   0   0 -
Bmo_CPH16                   -          CPFL.aln             -                4.3    5.0  56.5       5.4    4.7  38.2   2.3   1   1   1   2   2   2   0 -
Bmo_CPR101                  -          CPFL.aln             -                6.1    4.5  42.4       1.3    6.7  36.2   2.3   1   1   0   2   2   2   0 -
Aga_CPR59                   -          CPFL.aln             -                6.6    4.4  52.9        12    3.5  52.9   1.5   1   1   0   1   1   1   0 -
Dwi_CPF2                    -          CPFL.aln             -                7.1    4.3  84.1        62    1.3  55.5   3.4   1   1   1   2   2   2   0 -
Foc_RR-2_4                  -          CPFL.aln             -                7.6    4.2  63.5   2.4e+03   -3.9  63.5   2.9   1   1   0   1   1   0   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      CPFL.hmm
# Target file:     all_proteins.fasta
# Option settings: hmmsearch --tblout CPFL_vs_all.tbl CPFL.hmm all_proteins.fasta 
# Current dir:     /mnt/c/Users/alexw/cuticulome-db/HMM
# Date:            Fri May  1 08:10:43 2026
# [ok]
