#                                                                      --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name               accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#       ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Bmo_CPH34                   -          CPH.aln              -            2.5e-07   28.6 115.9    0.0013   16.4  67.8   2.2   1   1   1   2   2   2   2 -
Dps_CPR_Uncharacterized_6   -          CPH.aln              -              3e-07   28.3  50.0    0.0068   14.1  17.6   3.5   1   1   1   2   2   2   2 -
Aga_CPR130                  -          CPH.aln              -              3e-07   28.3  73.7   1.1e-06   26.4  14.5   4.1   1   1   2   3   3   1   1 -
Bmo_CPH24                   -          CPH.aln              -            4.4e-07   27.8  50.6     5e-07   27.6  50.6   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene10721-CPFL       -          CPH.aln              -              8e-07   26.9  30.6   1.8e-06   25.7  30.6   1.6   1   1   0   1   1   1   1 -
Aga_CPLCP15                 -          CPH.aln              -            8.1e-07   26.9  18.9   1.3e-06   26.2  18.9   1.3   1   0   0   1   1   1   1 -
Dme_Cpr92F                  -          CPH.aln              -            1.4e-06   26.1  59.1    0.0011   16.6  15.7   4.5   1   1   3   4   4   4   2 -
Dps_CPR_Uncharacterized_34  -          CPH.aln              -              2e-06   25.6  34.8   3.1e-06   25.0  34.8   1.3   1   0   0   1   1   1   1 -
Foc_CPF4                    -          CPH.aln              -            2.1e-06   25.6  22.0   2.1e-06   25.6  22.0   2.1   2   1   0   2   2   1   1 -
Dwi_CPR_Uncharacterized_115 -          CPH.aln              -            2.1e-06   25.5  25.0   2.6e-06   25.2  25.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPR59                   -          CPH.aln              -              3e-06   25.1  29.9   4.1e-06   24.6  29.9   1.3   1   0   0   1   1   1   1 -
Bmo_CPH42                   -          CPH.aln              -            3.5e-06   24.8  50.9   1.9e-05   22.5  50.9   1.9   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_113 -          CPH.aln              -            4.2e-06   24.5  67.7   7.8e-05   20.4  14.6   5.1   1   1   4   5   5   4   3 -
Bmo_CPR32                   -          CPH.aln              -            4.3e-06   24.5   0.4   6.1e-06   24.0   0.4   1.3   1   0   0   1   1   1   1 -
Bmo_CPH17                   -          CPH.aln              -            4.9e-06   24.3  31.2   7.1e-06   23.8  31.2   1.2   1   0   0   1   1   1   1 -
Mme_CPR14                   -          CPH.aln              -            5.5e-06   24.2   1.6   6.7e-06   23.9   1.6   1.1   1   0   0   1   1   1   1 -
Bmo_CPG46                   -          CPH.aln              -            9.4e-06   23.4  30.1   1.3e-05   22.9  30.1   1.3   1   0   0   1   1   1   1 -
Aga_CPLCP7                  -          CPH.aln              -            9.9e-06   23.3  21.9   9.9e-06   23.3  21.9   2.0   1   1   1   2   2   1   1 -
Dme_Cpr72Eb                 -          CPH.aln              -              1e-05   23.3   0.5   2.2e-05   22.2   0.5   1.5   1   1   0   1   1   1   1 -
Foc_RR-1_14                 -          CPH.aln              -            1.1e-05   23.2   0.7   1.5e-05   22.7   0.7   1.2   1   0   0   1   1   1   1 -
Aga_CPLCX2                  -          CPH.aln              -            1.4e-05   22.8  44.5   1.9e-05   22.4  44.5   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_F   -          CPH.aln              -            1.5e-05   22.8  61.1    0.0051   14.5  24.5   4.4   1   1   2   3   3   3   1 -
Cfe_Unigene10128-CPLCA      -          CPH.aln              -            2.4e-05   22.1  21.1    0.0011   16.7  21.8   2.0   1   1   0   1   1   1   1 -
Lmi_CPH-1                   -          CPH.aln              -            2.5e-05   22.0   9.5   0.00029   18.6   9.5   2.0   1   1   0   1   1   1   1 -
Bmo_CPR93                   -          CPH.aln              -            2.6e-05   22.0  30.3   3.2e-05   21.7  30.3   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_31  -          CPH.aln              -            2.7e-05   21.9   0.0   2.7e-05   21.9   0.0   1.1   1   0   0   1   1   1   1 -
Foc_CPLCP5                  -          CPH.aln              -            2.7e-05   21.9  28.5   5.4e-05   20.9  28.5   1.8   1   1   0   1   1   1   1 -
Cfe_Unigene11854-RR1        -          CPH.aln              -            3.3e-05   21.6   3.7   4.2e-05   21.3   3.7   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_63  -          CPH.aln              -            3.9e-05   21.4  34.6   3.9e-05   21.4  34.6   2.1   1   1   1   2   2   2   1 -
Dps_CPR_Uncharacterized_90  -          CPH.aln              -            4.6e-05   21.2   0.0   4.6e-05   21.2   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_96  -          CPH.aln              -            4.6e-05   21.2   0.0   4.6e-05   21.2   0.0   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_89  -          CPH.aln              -            5.6e-05   20.9   0.1   5.6e-05   20.9   0.1   1.1   1   0   0   1   1   1   1 -
Dme_Lcp65Ag3                -          CPH.aln              -            5.9e-05   20.8   0.0   5.9e-05   20.8   0.0   1.2   1   0   0   1   1   1   1 -
Dme_Lcp65Ag1                -          CPH.aln              -              6e-05   20.8   0.0     6e-05   20.8   0.0   1.2   1   0   0   1   1   1   1 -
Dme_Lcp65Ag2                -          CPH.aln              -              6e-05   20.8   0.0     6e-05   20.8   0.0   1.2   1   0   0   1   1   1   1 -
Bmo_CPR2                    -          CPH.aln              -            6.1e-05   20.8   4.0   8.2e-05   20.3   4.0   1.1   1   0   0   1   1   1   1 -
Foc_CPF3                    -          CPH.aln              -            6.1e-05   20.8  37.5     8e-05   20.4  37.5   1.2   1   0   0   1   1   1   1 -
Aga_CPLCA3                  -          CPH.aln              -            6.5e-05   20.7  24.1    0.0001   20.0  24.1   1.3   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_90  -          CPH.aln              -            6.8e-05   20.6   0.0   6.8e-05   20.6   0.0   1.2   1   0   0   1   1   1   1 -
Dgr_Tweedle14               -          CPH.aln              -              8e-05   20.4   0.8    0.0001   20.1   0.8   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_94  -          CPH.aln              -            8.9e-05   20.2   0.1   8.9e-05   20.2   0.1   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_94  -          CPH.aln              -            8.9e-05   20.2   0.0   8.9e-05   20.2   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_91  -          CPH.aln              -            9.3e-05   20.2   0.0   9.3e-05   20.2   0.0   1.1   1   0   0   1   1   1   1 -
Dgr_Tweedle26               -          CPH.aln              -             0.0001   20.0   0.0    0.0002   19.1   0.0   1.5   1   1   0   1   1   1   1 -
Foc_RR-1_15                 -          CPH.aln              -            0.00011   20.0   1.0   0.00026   18.7   1.0   1.6   1   1   0   1   1   1   1 -
Aga_TWDL11                  -          CPH.aln              -            0.00011   19.9   4.4   0.00014   19.6   4.4   1.2   1   0   0   1   1   1   1 -
Lmi_Abd-2                   -          CPH.aln              -            0.00013   19.7   0.0   0.00018   19.2   0.0   1.4   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_83  -          CPH.aln              -            0.00013   19.7   0.0   0.00013   19.7   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPR67                   -          CPH.aln              -            0.00014   19.6  34.8    0.0002   19.1  34.8   1.3   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_89  -          CPH.aln              -            0.00014   19.6   0.0   0.00014   19.6   0.0   1.1   1   0   0   1   1   1   1 -
Aga_CPR15                   -          CPH.aln              -            0.00015   19.5   0.1   0.00016   19.4   0.1   1.1   1   0   0   1   1   1   1 -
Aga_CPF4                    -          CPH.aln              -            0.00016   19.4  42.0    0.0002   19.1  42.0   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_86  -          CPH.aln              -            0.00016   19.4   0.0   0.00017   19.3   0.0   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_34  -          CPH.aln              -            0.00016   19.4   0.0   0.00016   19.4   0.0   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_35  -          CPH.aln              -            0.00016   19.4   0.0   0.00016   19.4   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPR39                   -          CPH.aln              -            0.00016   19.4   1.1   0.00019   19.2   1.1   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_104 -          CPH.aln              -            0.00017   19.3   6.2   0.00022   18.9   6.2   1.2   1   0   0   1   1   1   1 -
Ago_SgAbd2-like             -          CPH.aln              -             0.0002   19.1  14.6   0.00029   18.6  14.6   1.3   1   0   0   1   1   1   1 -
Aga_CPLCP18                 -          CPH.aln              -            0.00021   19.0  25.3   0.00036   18.2  25.3   1.4   1   1   0   1   1   1   1 -
Aga_CPLCP19                 -          CPH.aln              -            0.00021   19.0  25.3   0.00036   18.2  25.3   1.4   1   1   0   1   1   1   1 -
Aga_CPLCP23                 -          CPH.aln              -            0.00021   19.0  25.3   0.00036   18.2  25.3   1.4   1   1   0   1   1   1   1 -
Mme_CPR3                    -          CPH.aln              -            0.00021   19.0   0.1   0.00022   19.0   0.1   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_25  -          CPH.aln              -            0.00026   18.7   0.0   0.00026   18.7   0.0   1.1   1   0   0   1   1   1   1 -
Dme_Lcp65Ab1                -          CPH.aln              -            0.00027   18.7   0.0   0.00027   18.7   0.0   1.2   1   0   0   1   1   1   1 -
Dme_Lcp65Ab2                -          CPH.aln              -            0.00027   18.7   0.0   0.00027   18.7   0.0   1.2   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_88  -          CPH.aln              -             0.0003   18.5   0.0    0.0003   18.5   0.0   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_1                  -          CPH.aln              -            0.00032   18.4   0.0   0.00035   18.3   0.0   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene13963-CPFL       -          CPH.aln              -            0.00035   18.3  55.8   0.00069   17.3  55.8   1.6   1   1   0   1   1   1   1 -
Nlu_Cpr14                   -          CPH.aln              -            0.00036   18.2  31.3   0.00048   17.8  31.3   1.2   1   0   0   1   1   1   1 -
Aga_CPF3                    -          CPH.aln              -            0.00037   18.2   9.3   0.00052   17.7   9.3   1.2   1   0   0   1   1   1   1 -
Dme_Cpr66Ca_iso2            -          CPH.aln              -            0.00037   18.2  10.4   0.00049   17.8  10.4   1.2   1   0   0   1   1   1   1 -
Bmo_CPR95                   -          CPH.aln              -            0.00038   18.2  39.1   0.00038   18.2  39.1   1.6   1   1   1   2   2   1   1 -
Bmo_CPH33                   -          CPH.aln              -            0.00038   18.2  37.0   0.00095   16.9  37.0   2.0   1   1   0   1   1   1   1 -
Bmo_CPH5                    -          CPH.aln              -            0.00039   18.1   0.0    0.0012   16.5   0.0   1.7   1   1   0   1   1   1   1 -
Bmo_CPR44                   -          CPH.aln              -            0.00039   18.1   0.1   0.00045   17.9   0.1   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_13                 -          CPH.aln              -            0.00047   17.9   0.1   0.00081   17.1   0.1   1.4   1   1   0   1   1   1   1 -
Dan_Tweedle17               -          CPH.aln              -            0.00047   17.9   9.3   0.00062   17.5   9.3   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_82  -          CPH.aln              -            0.00054   17.7   0.0   0.00054   17.7   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_Tweedle27               -          CPH.aln              -            0.00054   17.7   0.2   0.00071   17.3   0.2   1.2   1   0   0   1   1   1   1 -
Bmo_CPG43                   -          CPH.aln              -            0.00054   17.7   1.4    0.0022   15.7   1.4   1.8   1   1   0   1   1   1   1 -
Aga_CPLCP13                 -          CPH.aln              -            0.00062   17.5  21.2    0.0012   16.6  21.2   1.6   1   1   0   1   1   1   1 -
Bmo_CPR30                   -          CPH.aln              -            0.00066   17.4   0.0   0.00072   17.3   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPR77                   -          CPH.aln              -            0.00068   17.3  30.3     0.001   16.7  30.3   1.4   1   0   0   1   1   1   1 -
Dan_Tweedle27               -          CPH.aln              -            0.00072   17.3   1.6   0.00096   16.9   1.6   1.2   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_64  -          CPH.aln              -            0.00074   17.2  12.7   0.00097   16.8  12.7   1.2   1   0   0   1   1   1   1 -
Aga_CPLCP16                 -          CPH.aln              -            0.00074   17.2  26.7    0.0013   16.4  26.7   1.5   1   1   0   1   1   1   1 -
Dme_Cpr65Ax1                -          CPH.aln              -            0.00075   17.2   0.1   0.00075   17.2   0.1   1.2   1   0   0   1   1   1   1 -
Dme_Cpr65Ax2                -          CPH.aln              -            0.00075   17.2   0.1   0.00075   17.2   0.1   1.2   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_100 -          CPH.aln              -            0.00078   17.2   0.1   0.00099   16.8   0.1   1.2   1   1   0   1   1   1   1 -
Cfe_CL1548.Contig1-Tweedle  -          CPH.aln              -            0.00085   17.0  17.6    0.0012   16.5  17.6   1.3   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_96  -          CPH.aln              -            0.00087   17.0   0.0   0.00087   17.0   0.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_84  -          CPH.aln              -            0.00088   17.0   0.1   0.00088   17.0   0.1   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_15  -          CPH.aln              -            0.00088   17.0   0.1    0.0009   17.0   0.1   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene13309-RR1        -          CPH.aln              -            0.00088   17.0   0.0   0.00099   16.8   0.0   1.2   1   1   0   1   1   1   1 -
Aga_CPLCP14                 -          CPH.aln              -            0.00093   16.9  21.6    0.0017   16.0  21.6   1.6   1   1   0   1   1   1   1 -
Nlu_CP21.92                 -          CPH.aln              -             0.0012   16.6  52.2    0.0012   16.6  52.2   2.9   1   1   1   2   2   1   1 -
Lmi_ACP7                    -          CPH.aln              -             0.0012   16.6  26.9    0.0018   16.0  26.9   1.3   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_98  -          CPH.aln              -             0.0013   16.5   5.4    0.0016   16.1   5.4   1.3   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_27  -          CPH.aln              -             0.0013   16.5   0.0    0.0013   16.5   0.0   1.1   1   0   0   1   1   1   1 -
Lmi_Abd-6                   -          CPH.aln              -             0.0013   16.4   0.0    0.0013   16.4   0.0   1.1   1   0   0   1   1   1   1 -
Tpa_Abd4-like               -          CPH.aln              -             0.0013   16.4   0.2    0.0015   16.2   0.2   1.2   1   0   0   1   1   1   1 -
Aga_CPLCP17                 -          CPH.aln              -             0.0015   16.2  22.7    0.0029   15.3  22.7   1.5   1   1   0   1   1   1   1 -
Bmo_CPR49                   -          CPH.aln              -             0.0016   16.2   0.0    0.0016   16.2   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_18  -          CPH.aln              -             0.0017   16.0   0.0    0.0017   16.0   0.0   1.1   1   0   0   1   1   1   1 -
Dvi_Tweedle16               -          CPH.aln              -             0.0018   16.0   1.0    0.0024   15.6   1.0   1.2   1   0   0   1   1   1   1 -
Aga_CPR70                   -          CPH.aln              -             0.0019   15.9  19.7    0.0028   15.3  19.7   1.4   1   1   0   1   1   1   1 -
Dma_A0A0P5S9E1              -          CPH.aln              -             0.0019   15.9   0.4    0.0019   15.9   0.4   1.2   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_28  -          CPH.aln              -             0.0019   15.9   0.0    0.0019   15.9   0.0   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_12                 -          CPH.aln              -              0.002   15.8  33.6     0.003   15.3  33.2   1.4   1   1   0   1   1   1   1 -
Aga_CPR105                  -          CPH.aln              -             0.0021   15.7   0.0    0.0021   15.7   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_34  -          CPH.aln              -             0.0022   15.7   0.0    0.0022   15.7   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_35  -          CPH.aln              -             0.0022   15.7   0.0    0.0022   15.7   0.0   1.1   1   0   0   1   1   1   1 -
Aga_CPR23                   -          CPH.aln              -             0.0023   15.6   0.0    0.0023   15.6   0.0   1.2   1   0   0   1   1   1   1 -
Bmo_CPR63                   -          CPH.aln              -             0.0023   15.6  22.2    0.0096   13.6  22.2   1.8   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_116 -          CPH.aln              -             0.0025   15.5  65.6     0.059   11.0  65.6   2.2   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_93  -          CPH.aln              -             0.0027   15.4   0.0    0.0027   15.4   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_24  -          CPH.aln              -             0.0028   15.4   0.0    0.0028   15.4   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_32  -          CPH.aln              -              0.003   15.2   0.0     0.003   15.2   0.0   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_10  -          CPH.aln              -             0.0032   15.1  51.3    0.0052   14.5  51.3   1.4   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_14  -          CPH.aln              -             0.0032   15.1   0.1    0.0032   15.1   0.1   1.1   1   0   0   1   1   1   1 -
Bmo_CPR70                   -          CPH.aln              -             0.0033   15.1  45.2    0.0087   13.7  45.2   1.8   1   1   0   1   1   1   1 -
Bmo_CPR46                   -          CPH.aln              -             0.0033   15.1   0.0    0.0036   15.0   0.0   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_20                 -          CPH.aln              -             0.0033   15.1   0.0    0.0043   14.7   0.0   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_80  -          CPH.aln              -             0.0033   15.1   0.0    0.0033   15.1   0.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_83  -          CPH.aln              -             0.0033   15.1   0.0    0.0033   15.1   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_78  -          CPH.aln              -             0.0034   15.1   0.0    0.0034   15.1   0.0   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_23  -          CPH.aln              -             0.0035   15.0   0.0    0.0035   15.0   0.0   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_80  -          CPH.aln              -             0.0036   15.0   0.0    0.0036   15.0   0.0   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_83  -          CPH.aln              -             0.0036   15.0   0.0    0.0036   15.0   0.0   1.2   1   0   0   1   1   1   1 -
Bmo_LCP18                   -          CPH.aln              -             0.0036   15.0   0.0    0.0036   15.0   0.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_82  -          CPH.aln              -             0.0039   14.9   0.0    0.0039   14.9   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPH32                   -          CPH.aln              -              0.004   14.8   0.1     0.011   13.4   0.1   1.7   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_70  -          CPH.aln              -             0.0041   14.8   0.8    0.0061   14.2   0.8   1.2   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_93  -          CPH.aln              -             0.0043   14.8   0.5    0.0057   14.3   0.5   1.3   1   1   0   1   1   1   1 -
Cfe_Unigene15011-CPFL       -          CPH.aln              -             0.0043   14.7  18.3     0.023   12.3  11.8   2.0   1   1   1   2   2   2   1 -
Dwi_CPR_Uncharacterized_29  -          CPH.aln              -             0.0044   14.7   0.0    0.0044   14.7   0.0   1.1   1   0   0   1   1   1   1 -
Dma_A0A0P5GXK9              -          CPH.aln              -             0.0044   14.7   6.8     0.016   12.9   6.8   1.9   1   1   0   1   1   1   1 -
Bmo_CPR34                   -          CPH.aln              -             0.0045   14.7   0.0    0.0059   14.3   0.0   1.3   1   1   0   1   1   1   1 -
Dme_Cpr62Bb                 -          CPH.aln              -             0.0046   14.6  24.7    0.0076   13.9  24.7   1.3   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_82  -          CPH.aln              -             0.0047   14.6   0.0    0.0047   14.6   0.0   1.2   1   0   0   1   1   1   1 -
Bmo_CPH21                   -          CPH.aln              -             0.0048   14.6  53.7    0.0075   13.9  53.7   1.3   1   0   0   1   1   1   1 -
Cfe_Unigene14194-RR1        -          CPH.aln              -             0.0051   14.5   0.0    0.0051   14.5   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPH23                   -          CPH.aln              -             0.0059   14.3  31.6     0.021   12.5  31.6   1.7   1   1   0   1   1   1   1 -
Iri_ACP16.8                 -          CPH.aln              -             0.0064   14.2  11.8    0.0068   14.1  11.8   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_28  -          CPH.aln              -             0.0065   14.1   0.0    0.0065   14.1   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_27  -          CPH.aln              -             0.0067   14.1   0.0    0.0067   14.1   0.0   1.1   1   0   0   1   1   1   1 -
Dma_A0A0P5ZBY3              -          CPH.aln              -             0.0067   14.1   0.3    0.0072   14.0   0.3   1.1   1   0   0   1   1   1   1 -
Aga_CPR73                   -          CPH.aln              -             0.0073   14.0   0.0    0.0076   13.9   0.0   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_22                 -          CPH.aln              -             0.0081   13.8  75.2      0.76    7.4  75.2   3.0   1   1   0   1   1   1   0 -
Dmo_Tweedle21               -          CPH.aln              -             0.0082   13.8   0.3    0.0096   13.6   0.3   1.1   1   0   0   1   1   1   1 -
Dma_A0A164VNS4              -          CPH.aln              -             0.0087   13.7   7.6     0.015   13.0   7.6   1.5   1   1   0   1   1   1   1 -
Sex_CPG316                  -          CPH.aln              -             0.0089   13.7  40.0     0.014   13.1  40.0   1.3   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_35  -          CPH.aln              -             0.0095   13.6   0.0    0.0095   13.6   0.0   1.2   1   0   0   1   1   1   1 -
Cqu_Crus3                   -          CPH.aln              -               0.01   13.5   0.0      0.01   13.5   0.0   1.2   1   0   0   1   1   1   0 -
Dme_Ccp84Ad                 -          CPH.aln              -              0.011   13.3  54.8      0.13    9.9  54.8   2.3   1   1   0   1   1   1   0 -
