#                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Dme_Cpr62Bc                     -          CPR_RR-2.aln         -            1.2e-40  135.9  11.8   1.4e-40  135.7  11.8   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene1649-RR2             -          CPR_RR-2.aln         -            1.3e-40  135.8   2.6   1.5e-40  135.5   2.6   1.0   1   0   0   1   1   1   1 -
Aga_CPR70                       -          CPR_RR-2.aln         -            1.4e-40  135.6   5.1   1.5e-40  135.5   5.1   1.0   1   0   0   1   1   1   1 -
Cfe_CL1789.Contig1-RR2          -          CPR_RR-2.aln         -            1.6e-40  135.4   0.5     2e-40  135.2   0.5   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene15996-RR2            -          CPR_RR-2.aln         -            1.7e-40  135.4   1.1   1.8e-40  135.3   1.1   1.0   1   0   0   1   1   1   1 -
Cfe_CL1911.Contig2-RR2          -          CPR_RR-2.aln         -            1.8e-40  135.3   4.3   2.1e-40  135.1   4.3   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene9627-RR2             -          CPR_RR-2.aln         -            1.8e-40  135.3   4.3   2.1e-40  135.1   4.3   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene13228-RR2            -          CPR_RR-2.aln         -            2.2e-40  135.0   5.2   2.3e-40  135.0   5.2   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_119     -          CPR_RR-2.aln         -            2.3e-40  135.0  11.2   2.6e-40  134.8  11.2   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_95      -          CPR_RR-2.aln         -            2.4e-40  134.9   2.0   2.5e-40  134.8   2.0   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_68      -          CPR_RR-2.aln         -            2.5e-40  134.9   0.1   2.8e-40  134.7   0.1   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene16827-RR2            -          CPR_RR-2.aln         -            2.5e-40  134.8   7.2   2.8e-40  134.7   7.2   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_88      -          CPR_RR-2.aln         -            2.6e-40  134.8   0.2     3e-40  134.6   0.2   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_64      -          CPR_RR-2.aln         -            2.7e-40  134.7   3.3   2.8e-40  134.7   3.3   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_20      -          CPR_RR-2.aln         -            2.8e-40  134.7   0.3   3.3e-40  134.5   0.3   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_84      -          CPR_RR-2.aln         -            3.5e-40  134.4   2.2   3.7e-40  134.3   2.2   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_94      -          CPR_RR-2.aln         -            3.9e-40  134.2   1.5   4.6e-40  134.0   1.5   1.0   1   0   0   1   1   1   1 -
Aga_CPR131                      -          CPR_RR-2.aln         -            4.3e-40  134.1   3.5   4.7e-40  134.0   3.5   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_75      -          CPR_RR-2.aln         -            8.2e-40  133.2   5.0     1e-39  132.9   5.0   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_39      -          CPR_RR-2.aln         -              9e-40  133.0   1.6   9.6e-40  132.9   1.6   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr42                       -          CPR_RR-2.aln         -            9.4e-40  133.0  16.2   1.3e-39  132.5  16.2   1.3   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_118     -          CPR_RR-2.aln         -            9.9e-40  132.9   1.8     1e-39  132.9   1.8   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr57                       -          CPR_RR-2.aln         -            1.1e-39  132.7   7.3   1.3e-39  132.6   7.3   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_74      -          CPR_RR-2.aln         -            1.2e-39  132.7   0.2   1.2e-39  132.6   0.2   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_98      -          CPR_RR-2.aln         -            1.2e-39  132.7   5.7   1.4e-39  132.4   5.7   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_42      -          CPR_RR-2.aln         -            1.2e-39  132.6   1.9   1.4e-39  132.4   1.9   1.1   1   0   0   1   1   1   1 -
Foc_RR-2_10                     -          CPR_RR-2.aln         -            1.2e-39  132.6   3.2   1.3e-39  132.6   3.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR109                      -          CPR_RR-2.aln         -            1.2e-39  132.6  10.8   1.6e-39  132.3  10.8   1.2   1   0   0   1   1   1   1 -
Aga_CPR100                      -          CPR_RR-2.aln         -            1.5e-39  132.3  11.1   1.9e-39  132.0  11.1   1.2   1   0   0   1   1   1   1 -
Bta_CP83                        -          CPR_RR-2.aln         -            1.7e-39  132.2  11.3     2e-39  131.9  11.3   1.1   1   0   0   1   1   1   1 -
Aga_CPR110                      -          CPR_RR-2.aln         -            1.7e-39  132.1  11.4   2.3e-39  131.7  11.4   1.2   1   0   0   1   1   1   1 -
Aga_CPR94                       -          CPR_RR-2.aln         -            1.7e-39  132.1  11.3   2.2e-39  131.8  11.3   1.2   1   0   0   1   1   1   1 -
Dme_Cpr64Aa                     -          CPR_RR-2.aln         -            1.8e-39  132.1   0.1     2e-39  131.9   0.1   1.0   1   0   0   1   1   1   1 -
Aga_CPR95                       -          CPR_RR-2.aln         -            1.9e-39  132.0  11.4   2.3e-39  131.7  11.4   1.2   1   0   0   1   1   1   1 -
Aga_CPR99                       -          CPR_RR-2.aln         -            1.9e-39  132.0  11.4   2.3e-39  131.7  11.4   1.2   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_46      -          CPR_RR-2.aln         -            1.9e-39  132.0   1.2   2.2e-39  131.8   1.2   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene12042-RR2            -          CPR_RR-2.aln         -              2e-39  132.0  11.0   2.3e-39  131.7  11.0   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_59      -          CPR_RR-2.aln         -              2e-39  131.9   2.5   2.3e-39  131.7   2.5   1.0   1   0   0   1   1   1   1 -
Aga_CPR142                      -          CPR_RR-2.aln         -            2.3e-39  131.7  11.3   2.9e-39  131.4  11.3   1.2   1   0   0   1   1   1   1 -
Aga_CPR97                       -          CPR_RR-2.aln         -            2.4e-39  131.7  11.5     3e-39  131.3  11.5   1.2   1   0   0   1   1   1   1 -
Nlu_Cpr39                       -          CPR_RR-2.aln         -            2.5e-39  131.6  12.1   2.7e-39  131.5  12.1   1.0   1   0   0   1   1   1   1 -
Dme_Cpr66Cb                     -          CPR_RR-2.aln         -            2.5e-39  131.6   9.8   3.6e-39  131.1   9.8   1.2   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_66      -          CPR_RR-2.aln         -            2.7e-39  131.5   2.1   2.8e-39  131.5   2.1   1.0   1   0   0   1   1   1   1 -
Aga_CPR98                       -          CPR_RR-2.aln         -            2.8e-39  131.5   4.7     4e-39  130.9   4.7   1.2   1   0   0   1   1   1   1 -
Bmo_CPR135                      -          CPR_RR-2.aln         -            2.8e-39  131.5   0.0   3.1e-39  131.3   0.0   1.2   1   0   0   1   1   1   1 -
Aga_CPR93                       -          CPR_RR-2.aln         -            2.9e-39  131.4  11.1   3.7e-39  131.1  11.1   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_39      -          CPR_RR-2.aln         -            2.9e-39  131.4   2.2   3.7e-39  131.1   2.2   1.2   1   0   0   1   1   1   1 -
Aga_CPR96                       -          CPR_RR-2.aln         -            3.2e-39  131.2  10.7   4.3e-39  130.8  10.7   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_14      -          CPR_RR-2.aln         -            3.3e-39  131.2   0.7   3.7e-39  131.0   0.7   1.1   1   0   0   1   1   1   1 -
Bmo_CPR73                       -          CPR_RR-2.aln         -            3.5e-39  131.1   0.2   4.1e-39  130.9   0.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR60                       -          CPR_RR-2.aln         -            3.8e-39  131.0   9.5   4.4e-39  130.8   9.5   1.0   1   0   0   1   1   1   1 -
Bmo_CPR83                       -          CPR_RR-2.aln         -            4.7e-39  130.7  12.7   5.9e-39  130.4  12.7   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr49                       -          CPR_RR-2.aln         -            5.3e-39  130.6   9.5   5.6e-39  130.5   9.5   1.0   1   0   0   1   1   1   1 -
Bmo_CPR129                      -          CPR_RR-2.aln         -            6.3e-39  130.3   5.5   6.9e-39  130.2   5.5   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_56      -          CPR_RR-2.aln         -            6.8e-39  130.2   0.6   7.6e-39  130.1   0.6   1.1   1   0   0   1   1   1   1 -
Aga_CPR117                      -          CPR_RR-2.aln         -            6.9e-39  130.2   4.2   7.9e-39  130.0   4.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR120                      -          CPR_RR-2.aln         -            7.2e-39  130.1   4.9   8.9e-39  129.8   4.9   1.1   1   0   0   1   1   1   1 -
Bmo_CPR70                       -          CPR_RR-2.aln         -            7.3e-39  130.1   0.5   8.9e-39  129.8   0.5   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_121     -          CPR_RR-2.aln         -            9.5e-39  129.7   4.2   1.1e-38  129.5   4.2   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene14282-RR2            -          CPR_RR-2.aln         -            9.6e-39  129.7   0.0   1.1e-38  129.6   0.0   1.1   1   0   0   1   1   1   1 -
Sex_CPG860                      -          CPR_RR-2.aln         -            1.1e-38  129.6   1.0   1.2e-38  129.4   1.0   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_59      -          CPR_RR-2.aln         -            1.1e-38  129.6   8.3   1.2e-38  129.4   8.3   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_96      -          CPR_RR-2.aln         -            1.1e-38  129.5  10.4   1.5e-38  129.1  10.4   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_119     -          CPR_RR-2.aln         -            1.2e-38  129.4   6.3   1.4e-38  129.2   6.3   1.2   1   0   0   1   1   1   1 -
Dme_Ccp84Ag                     -          CPR_RR-2.aln         -            1.2e-38  129.4   0.6   1.4e-38  129.2   0.6   1.1   1   0   0   1   1   1   1 -
Aga_CPR123                      -          CPR_RR-2.aln         -            1.3e-38  129.3   4.0   1.5e-38  129.0   4.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR107                      -          CPR_RR-2.aln         -            1.4e-38  129.2  11.3   1.7e-38  128.9  11.3   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr37                       -          CPR_RR-2.aln         -            1.4e-38  129.2  10.9   1.5e-38  129.1  10.9   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_13      -          CPR_RR-2.aln         -            1.4e-38  129.2   1.2   1.5e-38  129.1   1.2   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_104     -          CPR_RR-2.aln         -            1.4e-38  129.2   0.7   1.7e-38  128.9   0.7   1.2   1   0   0   1   1   1   1 -
Nlu_Cpr46                       -          CPR_RR-2.aln         -            1.5e-38  129.1   1.4   1.6e-38  129.0   1.4   1.0   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_11      -          CPR_RR-2.aln         -            1.5e-38  129.1   7.3   1.7e-38  128.9   7.3   1.0   1   0   0   1   1   1   1 -
Aae_PC                          -          CPR_RR-2.aln         -            1.5e-38  129.1   1.5   1.6e-38  129.0   1.5   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_66      -          CPR_RR-2.aln         -            1.5e-38  129.0   8.6   1.7e-38  128.9   8.6   1.0   1   0   0   1   1   1   1 -
Bmo_CPR127                      -          CPR_RR-2.aln         -            1.6e-38  129.0   3.1     2e-38  128.7   3.1   1.2   1   0   0   1   1   1   1 -
Aga_CPR118                      -          CPR_RR-2.aln         -            1.6e-38  129.0   6.3     2e-38  128.7   6.3   1.1   1   0   0   1   1   1   1 -
Aga_CPR119                      -          CPR_RR-2.aln         -            1.6e-38  129.0   6.3     2e-38  128.7   6.3   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_60      -          CPR_RR-2.aln         -            1.8e-38  128.9   8.7   1.9e-38  128.7   8.7   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_69      -          CPR_RR-2.aln         -            1.9e-38  128.8   0.9   2.1e-38  128.6   0.9   1.1   1   0   0   1   1   1   1 -
Tca_CPR15                       -          CPR_RR-2.aln         -              2e-38  128.7   2.3   2.3e-38  128.5   2.3   1.0   1   0   0   1   1   1   1 -
Aga_CPR115                      -          CPR_RR-2.aln         -              2e-38  128.7   6.1   2.5e-38  128.4   6.1   1.1   1   0   0   1   1   1   1 -
Dme_Cpr5C                       -          CPR_RR-2.aln         -              2e-38  128.7   2.6   2.2e-38  128.5   2.6   1.0   1   0   0   1   1   1   1 -
Aga_CPR121                      -          CPR_RR-2.aln         -            2.5e-38  128.4   6.3   3.1e-38  128.1   6.3   1.1   1   0   0   1   1   1   1 -
Bmo_CPR89                       -          CPR_RR-2.aln         -            2.6e-38  128.3  11.2   3.1e-38  128.1  11.2   1.1   1   0   0   1   1   1   1 -
Dme_Ccp84Ad                     -          CPR_RR-2.aln         -            2.7e-38  128.3  10.4   3.3e-38  128.0  10.4   1.2   1   0   0   1   1   1   1 -
Bmo_CPR109                      -          CPR_RR-2.aln         -            2.8e-38  128.2  14.1   3.5e-38  127.9  14.1   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_10      -          CPR_RR-2.aln         -            2.8e-38  128.2  11.0   3.3e-38  128.0  11.0   1.1   1   0   0   1   1   1   1 -
Aga_CPR158                      -          CPR_RR-2.aln         -            3.1e-38  128.1   5.1     4e-38  127.7   5.1   1.1   1   0   0   1   1   1   1 -
Aga_CPR58                       -          CPR_RR-2.aln         -            3.3e-38  128.0   9.3   3.9e-38  127.7   9.3   1.1   1   0   0   1   1   1   1 -
Bmo_CPR107                      -          CPR_RR-2.aln         -            3.3e-38  128.0  15.3   4.3e-38  127.6  15.3   1.2   1   0   0   1   1   1   1 -
Bmo_CPR88                       -          CPR_RR-2.aln         -            3.4e-38  127.9   9.7   4.1e-38  127.7   9.7   1.1   1   0   0   1   1   1   1 -
Bmo_CPR91                       -          CPR_RR-2.aln         -            3.5e-38  127.9  10.2   3.7e-38  127.8  10.2   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_65      -          CPR_RR-2.aln         -            3.5e-38  127.9  11.1     4e-38  127.7  11.1   1.1   1   0   0   1   1   1   1 -
Cfe_CL3377.Contig1-RR2          -          CPR_RR-2.aln         -            3.8e-38  127.8   5.8   4.5e-38  127.5   5.8   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene17528-RR2            -          CPR_RR-2.aln         -            3.9e-38  127.7   4.5   4.2e-38  127.6   4.5   1.1   1   0   0   1   1   1   1 -
Aga_CPR92                       -          CPR_RR-2.aln         -            4.1e-38  127.7  11.6   4.7e-38  127.5  11.6   1.1   1   0   0   1   1   1   1 -
Bmo_CPR96                       -          CPR_RR-2.aln         -            4.2e-38  127.6   4.8   5.1e-38  127.4   4.8   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_115     -          CPR_RR-2.aln         -            4.7e-38  127.5   9.4   5.2e-38  127.3   9.4   1.1   1   0   0   1   1   1   1 -
Bmo_CPR87                       -          CPR_RR-2.aln         -            4.8e-38  127.5  11.2   5.8e-38  127.2  11.2   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_86      -          CPR_RR-2.aln         -            5.5e-38  127.3  12.8   7.8e-38  126.8  12.8   1.2   1   0   0   1   1   1   1 -
Bmo_CPR85                       -          CPR_RR-2.aln         -            5.6e-38  127.2   8.3   6.9e-38  127.0   8.3   1.1   1   0   0   1   1   1   1 -
Dme_Ccp84Aa                     -          CPR_RR-2.aln         -            5.9e-38  127.2  10.8   8.3e-38  126.7  10.8   1.2   1   0   0   1   1   1   1 -
Bmo_CPR86                       -          CPR_RR-2.aln         -              6e-38  127.1  11.7   7.2e-38  126.9  11.7   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene13485-RR2            -          CPR_RR-2.aln         -            6.3e-38  127.1   0.1   6.8e-38  127.0   0.1   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_105     -          CPR_RR-2.aln         -            7.5e-38  126.8  12.0   1.1e-37  126.3  12.0   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene16986-RR2            -          CPR_RR-2.aln         -            7.6e-38  126.8  11.9   9.2e-38  126.5  11.9   1.2   1   0   0   1   1   1   1 -
Foc_RR-2_13                     -          CPR_RR-2.aln         -            7.7e-38  126.8   2.6   8.2e-38  126.7   2.6   1.0   1   0   0   1   1   1   1 -
Nlu_Cpr63                       -          CPR_RR-2.aln         -            7.8e-38  126.8  11.3   9.4e-38  126.5  11.3   1.1   1   0   0   1   1   1   1 -
Aga_CPR51                       -          CPR_RR-2.aln         -            8.8e-38  126.6  11.8     1e-37  126.4  11.8   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_65      -          CPR_RR-2.aln         -            8.9e-38  126.6  12.6   1.3e-37  126.1  12.6   1.2   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_105     -          CPR_RR-2.aln         -            9.9e-38  126.4   0.5   1.2e-37  126.1   0.5   1.1   1   0   0   1   1   1   1 -
Aga_CPR136                      -          CPR_RR-2.aln         -            9.9e-38  126.4  11.7   1.2e-37  126.2  11.7   1.0   1   0   0   1   1   1   1 -
Bmo_CPR128                      -          CPR_RR-2.aln         -              1e-37  126.4   2.3   1.1e-37  126.3   2.3   1.0   1   0   0   1   1   1   1 -
Aga_CPR50                       -          CPR_RR-2.aln         -            1.1e-37  126.3  11.3   1.3e-37  126.0  11.3   1.0   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_17      -          CPR_RR-2.aln         -            1.3e-37  126.0   0.4   1.7e-37  125.7   0.4   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene4338-RR2             -          CPR_RR-2.aln         -            1.3e-37  126.0   3.5   1.5e-37  125.9   3.5   1.0   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_62      -          CPR_RR-2.aln         -            1.5e-37  125.8  11.6   1.8e-37  125.6  11.6   1.1   1   0   0   1   1   1   1 -
Aga_CPR49                       -          CPR_RR-2.aln         -            1.6e-37  125.7  11.8   1.9e-37  125.5  11.8   1.0   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_102     -          CPR_RR-2.aln         -            1.8e-37  125.6   0.0   2.1e-37  125.4   0.0   1.1   1   0   0   1   1   1   1 -
Aga_CPR54                       -          CPR_RR-2.aln         -            1.8e-37  125.6  11.8   2.1e-37  125.4  11.8   1.0   1   0   0   1   1   1   1 -
Dme_Ccp84Ae                     -          CPR_RR-2.aln         -            1.9e-37  125.5   0.1   2.2e-37  125.3   0.1   1.1   1   0   0   1   1   1   1 -
Aga_CPR53                       -          CPR_RR-2.aln         -              2e-37  125.4  11.7   2.4e-37  125.2  11.7   1.0   1   0   0   1   1   1   1 -
Aga_CPR122                      -          CPR_RR-2.aln         -            2.1e-37  125.4   1.8   2.2e-37  125.3   1.8   1.0   1   0   0   1   1   1   1 -
Aga_CPR83                       -          CPR_RR-2.aln         -            2.2e-37  125.3   1.9   2.3e-37  125.2   1.9   1.1   1   0   0   1   1   1   1 -
Aga_CPR47                       -          CPR_RR-2.aln         -            2.3e-37  125.2   9.9   2.4e-37  125.2   9.9   1.0   1   0   0   1   1   1   1 -
Foc_RR-2_9                      -          CPR_RR-2.aln         -            2.6e-37  125.1   7.4     3e-37  124.9   7.4   1.0   1   0   0   1   1   1   1 -
Bmo_CPR126                      -          CPR_RR-2.aln         -            3.2e-37  124.8   8.3   3.6e-37  124.6   8.3   1.0   1   0   0   1   1   1   1 -
Bmo_CPR133                      -          CPR_RR-2.aln         -            3.4e-37  124.7  10.0   4.4e-37  124.3  10.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_37      -          CPR_RR-2.aln         -            3.5e-37  124.6   0.0   4.2e-37  124.4   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_109     -          CPR_RR-2.aln         -            4.1e-37  124.5   0.3   4.7e-37  124.3   0.3   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr58                       -          CPR_RR-2.aln         -            4.2e-37  124.4   6.5   5.1e-37  124.1   6.5   1.0   1   0   0   1   1   1   1 -
Bmo_CPR121                      -          CPR_RR-2.aln         -            4.5e-37  124.3  11.2   4.9e-37  124.2  11.2   1.0   1   0   0   1   1   1   1 -
Aga_CPR108                      -          CPR_RR-2.aln         -            4.8e-37  124.2   5.6   5.2e-37  124.1   5.6   1.0   1   0   0   1   1   1   1 -
Aga_CPR84                       -          CPR_RR-2.aln         -            4.8e-37  124.2   5.6   5.2e-37  124.1   5.6   1.0   1   0   0   1   1   1   1 -
Cfe_CL5161.Contig1-RR2          -          CPR_RR-2.aln         -              5e-37  124.1   1.0   5.3e-37  124.1   1.0   1.0   1   0   0   1   1   1   1 -
Aga_CPR2                        -          CPR_RR-2.aln         -            5.2e-37  124.1  22.2   9.6e-37  123.2  22.2   1.5   1   1   0   1   1   1   1 -
Aga_CPR4                        -          CPR_RR-2.aln         -            5.2e-37  124.1  22.2   9.6e-37  123.2  22.2   1.5   1   1   0   1   1   1   1 -
Cfe_Unigene15413-RR2            -          CPR_RR-2.aln         -            5.4e-37  124.1   0.0   5.9e-37  123.9   0.0   1.0   1   0   0   1   1   1   1 -
Dma_A0A0P5TNV1                  -          CPR_RR-2.aln         -            5.7e-37  124.0  48.5   1.1e-22   77.8  11.4   3.0   2   1   0   2   2   2   2 -
Dgr_CPR_Uncharacterized_12      -          CPR_RR-2.aln         -            6.5e-37  123.8   0.0   7.2e-37  123.6   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_34      -          CPR_RR-2.aln         -            7.4e-37  123.6  12.7     1e-36  123.2  12.7   1.3   1   0   0   1   1   1   1 -
Foc_RR-2_15                     -          CPR_RR-2.aln         -            8.4e-37  123.4   5.7   9.7e-37  123.2   5.7   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_110     -          CPR_RR-2.aln         -            8.7e-37  123.4   3.1   9.6e-37  123.2   3.1   1.0   1   0   0   1   1   1   1 -
Aga_CPR39                       -          CPR_RR-2.aln         -              1e-36  123.1  11.9   1.1e-36  123.1  11.9   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_56      -          CPR_RR-2.aln         -            1.1e-36  123.1   0.1   1.2e-36  122.9   0.1   1.0   1   0   0   1   1   1   1 -
