#                                                                      --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name               accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#       ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Dan_CPR_Uncharacterized_92  -          CPLCP.aln            -             0.0041   14.2   0.0    0.0046   14.0   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_47  -          CPLCP.aln            -             0.0055   13.8   0.1    0.0058   13.7   0.1   1.0   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_108 -          CPLCP.aln            -             0.0059   13.7   0.0    0.0061   13.6   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPH36                   -          CPLCP.aln            -             0.0065   13.6  50.6    0.0094   13.0  50.3   1.4   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_51  -          CPLCP.aln            -              0.009   13.1   0.0    0.0097   13.0   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPG36                   -          CPLCP.aln            -              0.011   12.8   3.5     0.012   12.7   3.5   1.0   1   0   0   1   1   1   0 -
Dmo_CPR_Uncharacterized_103 -          CPLCP.aln            -              0.016   12.3   0.0     0.016   12.2   0.0   1.1   1   0   0   1   1   1   0 -
Foc_CPG6                    -          CPLCP.aln            -              0.016   12.3   0.0     0.034   11.2   0.0   1.6   1   1   0   1   1   1   0 -
Dme_Cpr65Ec                 -          CPLCP.aln            -              0.019   12.0   0.0      0.02   11.9   0.0   1.1   1   0   0   1   1   1   0 -
Aga_CPR36                   -          CPLCP.aln            -               0.02   11.9  11.3     0.034   11.2  11.3   1.3   1   1   0   1   1   1   0 -
Bmo_CPG34                   -          CPLCP.aln            -              0.038   11.0   4.4      0.12    9.4   4.4   1.7   1   1   0   1   1   1   0 -
Aga_TWDL5                   -          CPLCP.aln            -              0.051   10.6   2.7      0.14    9.2   0.6   2.5   1   1   1   2   2   1   0 -
Dma_A0A164ZRB3              -          CPLCP.aln            -              0.088    9.8   9.8      0.33    8.0   9.8   1.8   1   1   0   1   1   1   0 -
Foc_CPG4                    -          CPLCP.aln            -               0.55    7.2  15.0       3.5    4.6  15.1   1.8   1   1   0   1   1   1   0 -
Dma_A0A0P5ZG64              -          CPLCP.aln            -               0.75    6.8  16.2      0.18    8.9  10.2   2.5   1   1   1   2   2   2   0 -
Bmo_CPG2                    -          CPLCP.aln            -               0.95    6.5  13.5   1.8e+02   -1.0  13.5   2.0   1   1   0   1   1   1   0 -
Bmo_CPG18                   -          CPLCP.aln            -                1.7    5.6  12.0         4    4.4  12.0   1.6   1   1   0   1   1   1   0 -
Bmo_CPG16                   -          CPLCP.aln            -                1.9    5.5  12.8        17    2.3  12.8   2.1   1   1   0   1   1   1   0 -
Bmo_CPR144                  -          CPLCP.aln            -                2.4    5.1  21.5     0.016   12.3   3.3   2.7   1   1   1   2   2   1   0 -
Dan_CPR_Uncharacterized_71  -          CPLCP.aln            -                6.4    3.7  17.2        57    0.7  17.1   2.0   1   1   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      CPLCP.hmm
# Target file:     all_proteins.fasta
# Option settings: hmmsearch --tblout CPLCP_vs_all.tbl CPLCP.hmm all_proteins.fasta 
# Current dir:     /mnt/c/Users/alexw/cuticulome-db/HMM
# Date:            Thu Apr 30 14:39:14 2026
# [ok]
