protein_id	protein_name	species_code	species_name	current_family	CPR_score	CPR_evalue	CPR_confident	RR1_score	RR2_score	delta_RR1_minus_RR2	RR_classifier_prediction	RR_classifier_status	final_prediction	final_status
Aga_CPF2	CPF2	Aga	Anopheles gambiae	CPF	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPF3	CPF3	Aga	Anopheles gambiae	CPF	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPF4	CPF4	Aga	Anopheles gambiae	CPF	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPFL1	CPFL1	Aga	Anopheles gambiae	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPFL2	CPFL2	Aga	Anopheles gambiae	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPFL3	CPFL3	Aga	Anopheles gambiae	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPFL4	CPFL4	Aga	Anopheles gambiae	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPFL5	CPFL5	Aga	Anopheles gambiae	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPFL6	CPFL6	Aga	Anopheles gambiae	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPFL7	CPFL7	Aga	Anopheles gambiae	CPFL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLC#	CPLCG4	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLC8	CPLCG3	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCA1	CPLCA1	Aga	Anopheles gambiae	CPLCA	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCA2	CPLCA2	Aga	Anopheles gambiae	CPLCA	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCA3	CPLCA3	Aga	Anopheles gambiae	CPLCA	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG1	CPLCG1	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG10	CPLCG10	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG11	CPLCG11	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG12	CPLCG12	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG13	CPLCG13	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG14	CPLCG14	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG15	CPLCG15	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG16	CPLCG16	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG17	CPLCG17	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG18	CPLCG18	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG19	CPLCG19	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG2	CPLCG2	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG20	CPLCG20	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG21	CPLCG21	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG22	CPLCG22	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG23	CPLCG23	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG24	CPLCG24	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG25	CPLCG25	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG26	CPLCG26	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG27	CPLCG27	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG3	CPLCG3	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG4	CPLCG4	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG5	CPLCG5	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG6	CPLCG6	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG7	CPLCG7	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG8	CPLCG8	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCG9	CPLCG9	Aga	Anopheles gambiae	CPLCG	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP1	CPLCP1	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP10	CPLCP10	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP11	CPLCP11	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP12	CPLCP12	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP13	CPLCP13	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP14	CPLCP14	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP15	CPLCP15	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP16	CPLCP16	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP17	CPLCP17	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP18	CPLCP18	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP19	CPLCP19	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP2	CPLCP2	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP20	CPLCP20	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP21	CPLCP21	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP22	CPLCP22	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP23	CPLCP23	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP24	CPLCP24	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP25	CPLCP25	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP26	CPLCP26	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP27	CPLCP27	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP28	CPLCP28	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP3	CPLCP3	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP4	CPLCP4	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP5	CPLCP5	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP6	CPLCP6	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP7	CPLCP7	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP8	CPLCP8	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCP9	CPLCP9	Aga	Anopheles gambiae	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCW1	CPLCW1	Aga	Anopheles gambiae	CPLCW	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCW2	CPLCW2	Aga	Anopheles gambiae	CPLCW	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCW4	CPLCW4	Aga	Anopheles gambiae	CPLCW	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCW5	CPLCW5	Aga	Anopheles gambiae	CPLCW	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCW7	CPLCW7	Aga	Anopheles gambiae	CPLCW	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCW8	CPLCW8	Aga	Anopheles gambiae	CPLCW	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCW9	CPLCW9	Aga	Anopheles gambiae	CPLCW	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCX1	CPLCX1	Aga	Anopheles gambiae	NULL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCX2	CPLCX2	Aga	Anopheles gambiae	NULL	0.0		no	7.9	0.0	7.9	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPLCX3	CPLCX3	Aga	Anopheles gambiae	NULL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPR111	CPR111	Aga	Anopheles gambiae	CPR RR-2	18.1	0.00031	no	48.6	20.4	28.2	CPR RR-1	conflict	not_confident_CPR	not_confident_CPR
Aga_CPR130	CPR130	Aga	Anopheles gambiae	CPR RR-3	27.4	4.3e-07	no	44.9	9.7	35.2	CPR RR-1	other_family_with_RR_hit	not_confident_CPR	not_confident_CPR
Aga_CPR138	CPR138	Aga	Anopheles gambiae	CPR RR-1	0.0		no	10.6	28.2	-17.6	CPR RR ambiguous	ambiguous	not_confident_CPR	not_confident_CPR
Aga_CPR152	CPR152	Aga	Anopheles gambiae	CPR RR-2	0.0		no	18.4	61.9	-43.5	CPR RR-2	confirmed	not_confident_CPR	not_confident_CPR
Aga_CPR157	CPR157	Aga	Anopheles gambiae	CPR	0.0		no	23.0	27.4	-4.4	CPR RR ambiguous	ambiguous	not_confident_CPR	not_confident_CPR
Aga_CPR160	CPR160	Aga	Anopheles gambiae	CPR	0.0		no	31.8	0.0	31.8	CPR RR-1	subclassified_from_CPR	not_confident_CPR	not_confident_CPR
Aga_CPR161_iso1	CPR161_iso1	Aga	Anopheles gambiae	CPR	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPR162	CPR162	Aga	Anopheles gambiae	CPR	0.0		no	35.2	9.4	25.8	CPR RR-1	subclassified_from_CPR	not_confident_CPR	not_confident_CPR
Aga_CPR163	CPR163	Aga	Anopheles gambiae	CPR	21.4	3e-05	no	29.4	0.0	29.4	CPR RR-1	subclassified_from_CPR	not_confident_CPR	not_confident_CPR
Aga_CPR164	CPR164	Aga	Anopheles gambiae	CPR	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPTC1	CPTC1	Aga	Anopheles gambiae	NULL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPTC2	CPTC2	Aga	Anopheles gambiae	NULL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPTC3	CPTC3	Aga	Anopheles gambiae	NULL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_CPTC4	CPTC4	Aga	Anopheles gambiae	NULL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_P000989-PA	P000989-PA	Aga	Anopheles gambiae	NULL	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL1	TWDL1	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL10	TWDL10	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL11	TWDL11	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL12	TWDL12	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL2	TWDL2	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL3	TWDL3	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL4	TWDL4	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL5	TWDL5	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL6	TWDL6	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL7	TWDL7	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL8	TWDL8	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aga_TWDL9	TWDL9	Aga	Anopheles gambiae	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Aip_Y-y	Y-y	Aip	Agrotis ipsilon	Yellow	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Ame_Lac2	Lac2	Ame	Apis mellifera	Muticopper oxidase / Phenol oxidase	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Ame_Twdl1	Twdl1	Ame	Apis mellifera	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Ame_Twdl2	Twdl2	Ame	Apis mellifera	Tweedle	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Asi_CPF1	CPF1	Asi	Anopheles sinensis	CPF	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Asi_Lac2	Lac2	Asi	Anopheles sinensis	Muticopper oxidase / Phenol oxidase	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bdo_CPAP3-A1	CPAP3-A1	Bdo	Bactrocera dorsalis	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bdo_CPAP3-B	CPAP3-B	Bdo	Bactrocera dorsalis	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bdo_CPAP3-D2	CPAP3-D2	Bdo	Bactrocera dorsalis	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bdo_CPAP3-E	CPAP3-E	Bdo	Bactrocera dorsalis	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bdo_CPAP3-E2	CPAP3-E2	Bdo	Bactrocera dorsalis	CPAP3	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bdo_CPCFC	CPCFC	Bdo	Bactrocera dorsalis	CPCFC	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bge_CPLCP1	CPLCP1	Bge	Blattella germanica	CPLCP	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bge_Y-y	Y-y	Bge	Blattella germanica	Yellow	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_CPAP1-A	CPAP1-A	Bmo	Bombyx mori	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_CPAP1-B	CPAP1-B	Bmo	Bombyx mori	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_CPAP1-B2	CPAP1-B2	Bmo	Bombyx mori	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
Bmo_CPAP1-C	CPAP1-C	Bmo	Bombyx mori	CPAP1	0.0		no	0.0	0.0	0.0	no_confident_RR_hit	no_confident_hit	not_confident_CPR	not_confident_CPR
